ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,7.6,7.3,7.4,7.6,7.6,7.7,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,6.6,6.7,6.7,6.9,7,6.9,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,4.1,4.6,4.9,5.2,5.4,5.9,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,2.8,2.7,2.6,2.7,3.1,3.2,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,2.1,2.3,2.4,2.4,2.5,2.5,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,266,274,291,306,326,319,
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),,,,322,338,357,375,398,384,
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),,,,386,408,436,452,436,414,
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,340,365,383,434,465,525,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,283,276,293,292,310,331,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,290,297,281,257,275,278,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,270,285,307,325,342,365,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,358,397,428,445,463,447,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,423,436,481,512,537,557,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,488,502,535,559,536,564,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,549,554,578,626,661,677,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,562,590,626,642,673,710,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,493,544,597,661,703,714,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,527,563,599,626,629,677,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,465,517,554,603,626,674,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,298,314,355,397,453,489,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,231,243,247,258,288,301,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,255,261,269,277,305,324,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,3.9,3.8,3.8,3.8,3.9,3.6,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,4.7,4.7,4.7,4.7,4.7,4.4,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,5.7,5.7,5.7,5.6,5.2,4.7,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,5,5.1,5,5.4,5.5,6,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,4.2,3.9,3.8,3.6,3.7,3.8,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,4.3,4.1,3.7,3.2,3.3,3.2,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,4,4,4,4,4.1,4.2,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,5.3,5.5,5.6,5.5,5.5,5.1,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,6.2,6.1,6.3,6.4,6.4,6.4,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,7.2,7,7,6.9,6.4,6.4,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,8.1,7.7,7.6,7.8,7.8,7.7,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,8.3,8.2,8.2,8,8,8.1,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,7.2,7.6,7.8,8.2,8.3,8.2,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,7.7,7.9,7.9,7.8,7.5,7.7,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,6.8,7.2,7.3,7.5,7.4,7.7,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,4.4,4.4,4.7,4.9,5.4,5.6,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,3.4,3.4,3.2,3.2,3.4,3.4,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,3.7,3.6,3.5,3.4,3.6,3.7,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,568,588,621,650,680,668,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,690,718,750,785,801,793,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,802,859,909,939,935,948,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,729,757,810,884,931,997,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,601,597,620,629,665,674,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,543,581,553,516,542,591,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,515,530,569,596,638,649,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,673,738,792,824,828,822,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,775,800,880,953,1014,1051,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,960,988,1029,1080,1061,1097,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,986,1026,1092,1200,1273,1316,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,1079,1118,1181,1186,1227,1282,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,928,1021,1120,1226,1300,1345,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,1004,1047,1118,1190,1221,1294,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,883,962,1024,1115,1172,1230,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,558,621,701,783,869,960,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,409,419,428,455,529,558,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,390,414,434,457,499,526,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,4.3,4.3,4.2,4.2,4.2,4,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,5.3,5.2,5.1,5.1,4.9,4.7,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,6.1,6.2,6.2,6.1,5.8,5.6,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,5.6,5.5,5.5,5.7,5.8,5.9,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,4.6,4.3,4.2,4.1,4.1,4,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,4.1,4.2,3.8,3.3,3.3,3.5,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,3.9,3.8,3.9,3.9,3.9,3.9,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,5.1,5.4,5.4,5.3,5.1,4.9,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,5.9,5.8,6,6.2,6.3,6.3,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,7.3,7.2,7,7,6.6,6.5,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,7.5,7.4,7.5,7.8,7.9,7.8,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,8.2,8.1,8.1,7.7,7.6,7.6,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,7.1,7.4,7.7,7.9,8,8,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,7.7,7.6,7.6,7.7,7.5,7.7,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,6.7,7,7,7.2,7.2,7.3,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,4.3,4.5,4.8,5.1,5.4,5.7,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,3.1,3,2.9,2.9,3.3,3.3,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,3,3,3,3,3.1,3.1,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,77,90,90,107,118,120,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,1.51,1.51,1.4,1.52,1.59,1.69,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,116,102,91,90,109,107,,
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",,,5.1,4.8,4.5,3.8,3.6,3.6,,
MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),,,,,,,,2335,1930,
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),,,,,,,,1694,1531,
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),,,,,,,,641,399,
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),,,,,,,,136,292,
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),,,,,,,,70,75,
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),,,,,,,,66,217,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),151,196,,,,,370,,,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),1.3,1.7,,,,,2.4,,,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,6,,,,,6.2,,,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,11.7,,,,,11.8,,,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,1.6,,,,,1.5,,,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,0.3,,,,,0.4,,,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,1.3,,,,,1.5,,,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,0.5,,,,,0.7,,,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,0.4,,,,,0.5,,,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,1,,,,,1.3,,,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,1.6,,,,,2.2,,,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,2873,,,,,3985,,,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,24.2,,,,,26.1,,,
CENSUS_15,Religious affiliation - Census,Buddhism (%),0.9,0.9,,,,,0.8,,,
CENSUS_16,Religious affiliation - Census,Christianity (%),69.5,61.9,,,,,52.4,,,
CENSUS_17,Religious affiliation - Census,Hinduism (%),0.3,0.2,,,,,0.4,,,
CENSUS_18,Religious affiliation - Census,Islam (%),0.2,0.1,,,,,0.3,,,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,0.1,,,,,,,,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.4,0.4,,,,,0.3,,,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",20.9,27.4,,,,,39.9,,,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),7.6,8.9,,,,,5.8,,,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),9697,10147,,,,,13454,,,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),1069,950,,,,,1280,,,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),443,764,,,,,519,,,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),86.5,85.6,,,,,88.2,,,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),9.5,8,,,,,8.4,,,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),4,6.4,,,,,3.4,,,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),708,709,,,,,1108,,,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),6.3,6,,,,,7.3,,,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,32,,,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,607,,,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,0.2,,,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,4.7,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,,,,,401,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),0,0,,,,,3.9,,,
ING_LANG2,Language - Census,Speaks English at home (%),100,100,,,,,96.1,,,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),41.8,49.6,,,,,45.5,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),20.4,13.3,,,,,18.3,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),41.8,38.5,,,,,34.6,,,
ING_EMP1,Labour force status - Census,Employed (no.),44,68,,,,,139,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,81.5,85,,,,,88.5,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),12,12,,,,,19,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,22.2,15,,,,,12.1,,,
ING_LABF,Labour force status - Census,In the labour force (no.),54,80,,,,,157,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),56.8,62,,,,,66.2,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),44.2,35.7,,,,,32.5,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),95,129,,,,,237,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,46.3,52.7,,,,,58.6,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),7,20,,,,,42,,,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),6.6,14.8,,,,,16.6,,,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),23,20,,,,,54,,,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),21.7,14.8,,,,,21.3,,,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),8,17,,,,,11,,,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),7.5,12.6,,,,,4.3,,,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),32,41,,,,,69,,,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),30.2,30.4,,,,,27.3,,,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),64,97,,,,,184,,,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),60.4,71.9,,,,,72.7,,,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),19,34,,,,,28,,,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),17.9,25.2,,,,,11.1,,,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),41,75,,,,,128,,,
ING_TTYPE2,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),31.5,39.3,,,,,35.9,,,
ING_TTYPE3,Tenure type - Census,Renter (no.),95,114,,,,,220,,,
ING_TTYPE4,Tenure type - Census,Renter (%),73.1,59.7,,,,,61.6,,,
ING_YR12C3P1,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (no.),13,8,,,,,20,,,
ING_YR12C3P2,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (%),76.5,47.1,,,,,105.3,,,
ING_YR12C3P3,Closing the Gap Target 5 - People aged 20-24 years - Census,Total applicable population aged 20-24 years (no.),17,17,,,,,19,,,
ING_HEAP1,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (no.),7,5,,,,,25,,,
ING_HEAP2,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (%),50,29.4,,,,,73.5,,,
ING_HEAP3,Closing the Gap Target 6 - People aged 25-34 years - Census,Total applicable population aged 25-34 years (no.),14,17,,,,,34,,,
ING_EETPH1,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (no.)",15,27,,,,,39,,,
ING_EETPH2,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (%)",53.6,84.4,,,,,59.1,,,
ING_EETPH3,Closing the Gap Target 7 - People aged 15-24 years - Census,Total applicable population aged 15-24 years (no.),28,32,,,,,66,,,
ING_LFSP1,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (no.),39,54,,,,,106,,,
ING_LFSP2,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (%),55.7,55.7,,,,,63.5,,,
ING_LFSP3,Closing the Gap Target 8 - People aged 25-64 years - Census,Total applicable population aged 25-64 years (no.),70,97,,,,,167,,,
ING_HOSD1,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),110,178,,,,,306,,,
ING_HOSD2,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (%),85.9,93.7,,,,,90.3,,,
ING_HOSD3,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (no.),0,7,,,,,33,,,
ING_HOSD4,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (%),0,3.7,,,,,9.7,,,
ING_HOSD5,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (no.),8,5,,,,,4,,,
ING_HOSD6,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (%),6.3,2.6,,,,,1.2,,,
ING_HOSD7,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (no.),3,0,,,,,0,,,
ING_HOSD8,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (%),2.3,0,,,,,0,,,
ING_HOSD9,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (no.),0,0,,,,,0,,,
ING_HOSD10,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (%),0,0,,,,,0,,,
ING_HOSD11,Closing the Gap Target 9A - Census,Total people living in applicable dwellings (no.),128,190,,,,,339,,,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,644,644,645,688,777,
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,270,280,322,362,354,
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,73,78,86,88,106,
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,15,14,15,13,13,
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,1002,1016,1068,1151,1250,
CABEE_7,Business entries - year ended 30 June,Number of non-employing business entries,,,,,,99,115,136,163,
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,47,59,62,64,
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,3,4,,8,
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,148,178,200,235,
CABEE_12,Business exits - year ended 30 June,Number of non-employing business exits,,,,,,121,110,118,127,
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,35,27,38,41,
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,6,4,5,3,
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,,3,3,,
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,162,142,162,171,
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,29,29,27,25,24,
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,3,3,,4,3,
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,23,25,26,28,40,
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas, water and waste services (no.)",,,,,,3,,,,
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,209,219,224,234,237,
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,36,41,44,44,40,
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,48,46,49,66,71,
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,31,29,33,35,37,
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,71,80,71,68,74,
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,8,9,8,13,14,
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,47,43,41,40,46,
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,192,179,194,199,210,
CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,,154,159,171,186,213,
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,,28,30,41,48,55,
CABEE_32,Number of businesses by industry - at 30 June,Public administration and safety (no.),,,,,,,,,3,
