ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,34,34,33,32,43,58,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,63,65,76,81,88,98,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,9.5,9.4,8.8,8.7,8.1,7.3,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,9.6,9.4,9.4,9.2,9.7,9.2,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,7.8,8.1,8.3,8.3,8.4,8.6,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,6.2,6.1,6.2,6.4,6,6.3,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,6.7,6.7,6.5,6.2,6.2,6.3,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,8,7.9,7.8,7.5,7.3,7.1,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,10.1,10,9.9,9.8,9.4,8.9,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,10.2,10.4,10.5,10.9,11,10.9,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,8.5,8.7,8.7,8.5,8.8,9,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,6.2,6.3,6.5,6.7,6.6,6.7,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,4.8,4.7,4.7,4.8,5.1,5.3,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,3,3.1,3.2,3.5,3.8,3.9,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,2.9,2.8,2.7,2.6,2.5,2.6,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,2.5,2.4,2.4,2.5,2.4,2.5,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,1.6,1.7,1.7,1.7,1.9,2.2,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,0.9,1,0.9,1.1,1.2,1.4,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,0.6,0.5,0.4,0.4,0.5,0.7,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,1,1,1,1,1.1,1.1,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,1226,1348,1396,1416,1404,1355,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,1178,1301,1447,1520,1616,1598,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,1005,1125,1232,1312,1367,1462,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,771,845,934,984,1050,1161,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,763,805,856,917,965,1024,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,917,983,1041,1028,1060,1097,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,1172,1266,1356,1401,1466,1478,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,1199,1369,1514,1673,1745,1796,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,1004,1131,1260,1332,1486,1604,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,787,878,969,1046,1084,1172,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,567,629,697,760,846,919,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,375,417,474,528,585,633,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,334,354,374,391,436,466,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,270,298,326,350,332,379,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,186,199,219,228,281,314,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,105,124,132,145,170,210,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,65,67,68,62,75,107,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,96,99,110,121,141,158,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,10.2,10.2,9.7,9.3,8.7,8,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,9.8,9.8,10,10,10,9.4,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,8.4,8.5,8.6,8.6,8.5,8.6,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,6.4,6.4,6.5,6.5,6.5,6.9,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,6.3,6.1,5.9,6,6,6,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,7.6,7.4,7.2,6.8,6.6,6.5,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,9.8,9.6,9.4,9.2,9.1,8.7,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,10,10.3,10.5,11,10.8,10.6,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,8.4,8.5,8.7,8.8,9.2,9.5,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,6.5,6.6,6.7,6.9,6.7,6.9,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,4.7,4.8,4.8,5,5.3,5.4,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,3.1,3.2,3.3,3.5,3.6,3.7,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,2.8,2.7,2.6,2.6,2.7,2.8,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,2.2,2.3,2.3,2.3,2.1,2.2,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,1.5,1.5,1.5,1.5,1.7,1.9,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,0.9,0.9,0.9,1,1.1,1.2,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,0.5,0.5,0.5,0.4,0.5,0.6,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,0.8,0.7,0.8,0.8,0.9,0.9,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,195,221,292,238,247,238,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,2,2.11,2.21,2.13,2.07,1.81,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,29,29,33,37,37,34,,
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",,,5.7,5.9,4.7,4.7,5,4.6,,
MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),,,,,,,,2548,2083,
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),,,,,,,,1936,1791,
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),,,,,,,,612,292,
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),,,,,,,,201,431,
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),,,,,,,,104,110,
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),,,,,,,,97,321,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),54,177,,,,,392,,,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),1.2,2.1,,,,,2.6,,,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,9.7,,,,,8.3,,,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,8.7,,,,,6.6,,,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,0.9,,,,,0.9,,,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,0.4,,,,,0.7,,,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,2.7,,,,,3.8,,,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,1.6,,,,,2.6,,,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,2.9,,,,,9.2,,,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,1.2,,,,,1.6,,,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,3.3,,,,,3.1,,,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,2650,,,,,5491,,,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,31.4,,,,,36.8,,,
CENSUS_15,Religious affiliation - Census,Buddhism (%),0.7,1.1,,,,,1.4,,,
CENSUS_16,Religious affiliation - Census,Christianity (%),69.7,55.4,,,,,42.5,,,
CENSUS_17,Religious affiliation - Census,Hinduism (%),0.7,2.3,,,,,6.2,,,
CENSUS_18,Religious affiliation - Census,Islam (%),0.2,0.5,,,,,1.5,,,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,,,,,,,,,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.5,1,,,,,3.6,,,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",20.5,32.1,,,,,39.4,,,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),7.7,7.6,,,,,5.4,,,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),3510,6453,,,,,11668,,,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),632,1532,,,,,2751,,,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),196,452,,,,,502,,,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),80.9,76.5,,,,,78.2,,,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),14.6,18.2,,,,,18.4,,,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),4.5,5.4,,,,,3.4,,,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),315,1223,,,,,3812,,,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),7.3,14.5,,,,,25.5,,,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,50,,,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,283,,,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,0.5,,,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,2.6,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,,,,,429,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),0,0,,,,,1.6,,,
ING_LANG2,Language - Census,Speaks English at home (%),100,97.8,,,,,97.1,,,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),70.3,55.5,,,,,56,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),13.5,26.4,,,,,22,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),16.2,19.1,,,,,22.5,,,
ING_EMP1,Labour force status - Census,Employed (no.),26,85,,,,,139,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,89.7,95.5,,,,,97.2,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),3,8,,,,,10,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,10.3,9,,,,,7,,,
ING_LABF,Labour force status - Census,In the labour force (no.),29,89,,,,,143,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),78.4,82.4,,,,,73.3,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),10.8,20.4,,,,,28.2,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),37,108,,,,,195,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,70.3,78.7,,,,,71.3,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),5,7,,,,,24,,,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),14.7,6.2,,,,,11.8,,,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),13,30,,,,,67,,,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),38.2,26.5,,,,,32.8,,,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),3,9,,,,,22,,,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),8.8,8,,,,,10.8,,,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),15,43,,,,,86,,,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),44.1,38.1,,,,,42.2,,,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),18,70,,,,,111,,,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),52.9,61.9,,,,,54.4,,,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),3,29,,,,,25,,,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),8.8,25.7,,,,,12.3,,,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),23,66,,,,,133,,,
ING_TTYPE2,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),41.8,38.8,,,,,35,,,
ING_TTYPE3,Tenure type - Census,Renter (no.),31,91,,,,,234,,,
ING_TTYPE4,Tenure type - Census,Renter (%),56.4,53.5,,,,,61.6,,,
ING_YR12C3P1,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (no.),0,25,,,,,17,,,
ING_YR12C3P2,Closing the Gap Target 5 - People aged 20-24 years - Census,Attained Year 12 or equivalent or Certificate III or above (%),0,100,,,,,121.4,,,
ING_YR12C3P3,Closing the Gap Target 5 - People aged 20-24 years - Census,Total applicable population aged 20-24 years (no.),0,25,,,,,14,,,
ING_HEAP1,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (no.),3,15,,,,,26,,,
ING_HEAP2,Closing the Gap Target 6 - People aged 25-34 years - Census,Completed tertiary qualification of Certificate III or above (%),60,48.4,,,,,52,,,
ING_HEAP3,Closing the Gap Target 6 - People aged 25-34 years - Census,Total applicable population aged 25-34 years (no.),5,31,,,,,50,,,
ING_EETPH1,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (no.)",10,29,,,,,29,,,
ING_EETPH2,Closing the Gap Target 7 - People aged 15-24 years - Census,"Fully engaged in employment, education or training (%)",100,74.4,,,,,64.4,,,
ING_EETPH3,Closing the Gap Target 7 - People aged 15-24 years - Census,Total applicable population aged 15-24 years (no.),10,39,,,,,45,,,
ING_LFSP1,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (no.),17,57,,,,,110,,,
ING_LFSP2,Closing the Gap Target 8 - People aged 25-64 years - Census,Employed (%),81,85.1,,,,,72.4,,,
ING_LFSP3,Closing the Gap Target 8 - People aged 25-64 years - Census,Total applicable population aged 25-64 years (no.),21,67,,,,,152,,,
ING_HOSD1,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),43,150,,,,,329,,,
ING_HOSD2,Closing the Gap Target 9A - Census,Living in a dwelling with no additional bedrooms required (appropriately sized) (%),100,92.6,,,,,93.7,,,
ING_HOSD3,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (no.),0,3,,,,,26,,,
ING_HOSD4,Closing the Gap Target 9A - Census,Living in a dwelling requiring one additional bedroom (%),0,1.9,,,,,7.4,,,
ING_HOSD5,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (no.),0,7,,,,,0,,,
ING_HOSD6,Closing the Gap Target 9A - Census,Living in a dwelling requiring two additional bedrooms (%),0,4.3,,,,,0,,,
ING_HOSD7,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (no.),0,0,,,,,0,,,
ING_HOSD8,Closing the Gap Target 9A - Census,Living in a dwelling requiring three additional bedrooms (%),0,0,,,,,0,,,
ING_HOSD9,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (no.),0,0,,,,,0,,,
ING_HOSD10,Closing the Gap Target 9A - Census,Living in a dwelling requiring four or more additional bedrooms (%),0,0,,,,,0,,,
ING_HOSD11,Closing the Gap Target 9A - Census,Total people living in applicable dwellings (no.),43,162,,,,,351,,,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,353,449,454,492,541,
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,140,150,217,243,248,
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,45,51,54,55,58,
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,10,12,16,18,21,
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,548,662,741,808,868,
CABEE_7,Business entries - year ended 30 June,Number of non-employing business entries,,,,,,144,124,149,147,
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,27,61,58,63,
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,3,3,5,3,
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,174,188,213,213,
CABEE_12,Business exits - year ended 30 June,Number of non-employing business exits,,,,,,65,95,106,131,
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,22,20,24,33,
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,3,3,4,8,
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,,,,3,
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,90,118,134,174,
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,4,3,3,4,3,
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,17,18,17,16,17,
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas, water and waste services (no.)",,,,,3,3,,3,3,
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,122,112,105,119,116,
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,10,14,15,20,18,
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,34,39,50,57,55,
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,31,34,51,52,57,
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,99,171,171,170,197,
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,5,3,3,3,5,
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,17,17,18,21,24,
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,32,38,40,50,54,
CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,,73,88,105,100,109,
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,,28,40,47,46,50,
CABEE_32,Number of businesses by industry - at 30 June,Public administration and safety (no.),,,,,3,,3,,3,
CABEE_22,Number of businesses by industry - at 30 June,Education and training (no.),,,,,8,9,14,11,10,
